sampleID,HD10,HD11,HD12,HD13,HD14,HD15,HD16,HD17,HD18,HD19,HD1,HD20,HD21,HD22,HD23,HD24,HD25,HD26,HD27,HD28,HD29,HD2,HD30,HD31,HD32,HD33,HD34,HD35,HD36,HD37,HD38,HD39,HD3,HD40,HD41,HD42,HD43,HD44,HD45,HD46,HD47,HD48,HD49,HD4,HD50,HD51,HD52,HD53,HD54,HD55,HD56,HD57,HD58,HD59,HD5,HD60,HD61,HD62,HD63,HD64,HD65,HD66,HD67,HD68,HD69,HD6,HD70,HD71,HD72,HD73,HD74,HD75,HD76,HD77,HD78,HD79,HD7,HD80,HD81,HD82,HD83,HD8,HD9,HV10,HV11,HV12,HV13,HV14,HV15,HV16,HV17,HV18,HV19,HV1,HV20,HV21,HV22,HV23,HV24,HV25,HV26,HV27,HV28,HV29,HV2,HV30,HV31,HV3,HV4,HV5,HV6,HV7,HV8,HV9,LD10,LD11,LD12,LD13,LD14,LD15,LD17,LD18,LD19,LD1,LD20,LD21,LD22,LD23,LD24,LD25,LD26,LD27,LD28,LD29,LD2,LD30,LD31,LD32,LD34,LD35,LD36,LD37,LD38,LD39,LD3,LD40,LD41,LD42,LD43,LD44,LD46,LD47,LD48,LD49,LD4,LD50,LD51,LD52,LD53,LD54,LD55,LD56,LD57,LD58,LD59,LD5,LD60,LD61,LD62,LD63,LD64,LD65,LD66,LD67,LD68,LD69,LD6,LD70,LD71,LD72,LD73,LD74,LD75,LD76,LD77,LD78,LD79,LD7,LD80,LD81,LD82,LD83,LD84,LD85,LD86,LD87,LD88,LD89,LD8,LD90,LD91,LD92,LD93,LD94,LD95,LD96,LD97,LD98,LD9,LV10,LV11,LV13,LV14,LV15,LV16,LV17,LV18,LV19,LV1,LV20,LV21,LV22,LV23,LV24,LV25,LV2,LV3,LV4,LV5,LV6,LV7,LV8
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii|t__Bacteroides_finegoldii_unclassified,21.5277,0.03182,2.41865,0.0031,0.20274,0,0.91765,0.00114,0.05856,0.00492,9.30881,0.00169,0.93003,0.73758,0.0011,0.42789,0,0.00103,0.50581,0.75666,0.1233,6.07517,0,0.0025,0.09049,1.6675,0,0.40897,0.29513,0.00705,0.00498,1.42137,0.00893,6.82334,0.02398,0.01616,0,0.14224,0.5276,0,0.57202,0.3541,0.0127,0.00236,0.75789,0.02386,0.0229,3.92656,1.3278,2.84775,1.38841,5.78209,0.53876,0.16721,0.60917,0,0.00549,0.85294,0.53117,0,0.31066,0.0067,0.45609,1.58716,0,0.00071,0.00416,0,0.87305,3.59933,0.0014,0.02877,0.0273,0.00395,0.83378,0.0006,2.52344,0.0118,0.16018,0.02046,0,0.03966,0.45336,0.04531,0.16363,2.62934,0.60766,0.00637,0.04553,0,0.48474,0.00151,0.01743,0,0.22152,0.18033,0.16548,0.04138,0.43668,0.43879,0.15383,0.03606,0.05011,0.01598,0,8.93134,0.43744,0,1.338,0,0.00857,1.78931,1.65531,0.5323,3.08222,0.00014,0.02469,2.07524,0,0.00812,1.60574,0.15977,0,0.00065,0.26807,0.01091,0.00021,0.01041,0.64884,0,0.10327,0.00283,0.72139,3.98014,0,0.78958,6.29031,0.00198,0.01173,0.00475,0,0.00807,0.00086,0.00029,1.25663,0.66093,0,0.59126,0.68386,0.00025,0,2.02654,0,0.17444,1.48802,0.00786,0.00424,0.02852,0.00837,0,0,0,0,0.26606,0.00121,0,0.19076,11.78782,0.05022,0.05569,0.01071,0.33312,0.0286,0.0725,0.00057,0,0,0.74011,0.00092,0.00737,0.00052,0.00212,6.28906,0.04753,0.00052,0,0.17688,0.00051,0,0,0,0,0.5199,0.01841,0.24426,0,0.02523,0.00094,0.00122,0.00366,0.0014,0.03526,0,0.07572,0.00232,0.00118,0.19864,0.01792,0.01255,0,5.16089,0.05809,0.02611,0,0,0,0.01395,0,0.0442,0.00155,0.55112,0,0.01076,0.00392,0.32328,0.04422,0,0.84621,0.05897,0,0.00401,0.19353
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis,0.00182,1.84715,0.06407,0.00526,2.69459,0.87124,3.86509,0.63828,1.74506,4.67166,0.79321,0.26359,0.23299,2.97104,0.00221,0.03583,11.63723,0.00305,0.00142,0.06275,0.21183,2.41311,0.13847,2.13897,1.62676,0.00319,0.02953,0.80878,0.90052,0.11861,0.08928,0.07645,0.35391,0,0,0.00181,0.00306,0.3449,3.95408,0.25296,1.32355,0.09062,1.1099,0.00518,0.01052,0.04821,1.35951,0.01882,0.45915,1.11069,7.1728,0.28893,7.89597,1.39515,0.45135,0.528,0.88656,0.01072,0.02196,0.06131,3.31639,1.10478,0.55098,8.09095,0.05392,0.07895,9.0278,0.58146,0.26206,0.07532,4.35479,3.1127,5.06462,0.08512,13.22076,0.07226,0.12072,0.16514,0.05005,1.13893,1.68075,1.28305,0.00129,0.33826,0.09915,0.49103,0.00935,0.07866,0.00911,0.39762,1.54527,1.15221,1.60399,0,0.11522,0.85194,0.76785,0.15027,0.22023,0.07865,0.03758,3.27726,0.01538,0.00216,0.02852,0.05308,0.06148,0.20269,0.13631,0.12604,0.00916,0.01984,0.00192,0,0.25083,0.03537,0.08711,0.12332,0.00651,0.01445,0.20404,0.00294,0.04654,0.29016,2.59516,0.03111,0.01177,0.00293,0.93475,0.25831,2.35822,4.11266,0.6353,1.21989,1.24144,0.63888,0.31454,3.39571,22.84533,8.99341,6.19327,0.7998,6.14756,17.57523,0.14639,0.36318,0.01725,0.67355,2.2245,0.03552,0.04134,0.33436,1.69739,0.01275,0.0983,3.464,2.21472,1.38572,0.37313,0.00109,0.00857,0,0.07164,0.00761,0.43577,0.00943,0.52877,0.83388,71.06018,5.88305,0.67991,0.07868,0.17423,0.05641,12.10168,0.11401,1.39635,0.01397,0.01145,0.29219,6.70783,1.26599,11.15958,0.14756,2.20701,0.02723,0.09645,0.06472,3.06397,12.06713,0.38615,3.636,0.36093,0.18472,2.65081,1.13301,12.86471,5.89232,7.87753,3.51549,0.01366,9.41226,22.34708,5.33468,0.01085,0.0075,0.00317,0.11238,5.97807,0.0182,0.00829,1.50716,1.86178,22.07571,0,2.38014,0.80544,0.00854,0.70894,0.0264,0.08348,0.03321,3.28286,7.69391,0.12345,0,0.04272,0.07562,1.59579,30.80409,2.15193,2.84895
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis|t__Bacteroides_fragilis_unclassified,0.00182,1.84715,0.06407,0.00526,2.69459,0.87124,3.86509,0.63828,1.74506,4.67166,0.79321,0.26359,0.23299,2.97104,0.00221,0.03583,11.63723,0.00305,0.00142,0.06275,0.21183,2.41311,0.13847,2.13897,1.62676,0.00319,0.02953,0.80878,0.90052,0.11861,0.08928,0.07645,0.35391,0,0,0.00181,0.00306,0.3449,3.95408,0.25296,1.32355,0.09062,1.1099,0.00518,0.01052,0.04821,1.35951,0.01882,0.45915,1.11069,7.1728,0.28893,7.89597,1.39515,0.06074,0.528,0.88656,0.01072,0.02196,0.06131,3.31639,1.10478,0.55098,8.09095,0.05392,0.07895,9.0278,0.58146,0.26206,0.07532,4.35479,3.1127,5.06462,0.08512,13.22076,0.07226,0.12072,0.16514,0.05005,0,1.68075,1.28305,0.00129,0.33826,0.09915,0.49103,0.00935,0.07866,0.00911,0.39762,1.54527,1.15221,1.60399,0,0.11522,0.85194,0.76785,0.15027,0.22023,0.07865,0.03758,3.27726,0.01538,0.00216,0.02852,0.05308,0.06148,0.20269,0.13631,0.12604,0.00916,0.01984,0.00192,0,0.25083,0.03537,0.08711,0.12332,0.00651,0.01445,0.20404,0.00294,0.04654,0.29016,2.59516,0.03111,0.01177,0.00293,0.93475,0.25831,2.35822,4.11266,0.6353,1.21989,1.24144,0.63888,0.31454,3.39571,22.84533,8.99341,6.19327,0.7998,6.14756,17.57523,0.14639,0.36318,0.01725,0.67355,0,0.03552,0.04134,0.33436,1.69739,0.01275,0.0983,3.464,2.21472,1.38572,0.37313,0.00109,0.00857,0,0.07164,0.00761,0.43577,0.00943,0.52877,0.83388,71.06018,5.88305,0.67991,0.07868,0.17423,0.05641,12.10168,0.11401,1.39635,0.01397,0.01145,0.29219,6.70783,1.26599,11.15958,0.14756,2.20701,0.02723,0.09645,0.06472,3.06397,12.06713,0.38615,3.636,0.36093,0.18472,2.65081,1.13301,12.86471,5.89232,7.87753,3.51549,0.01366,9.41226,22.34708,5.33468,0.01085,0.0075,0.00317,0.11238,5.97807,0.0182,0.00829,1.50716,1.86178,22.07571,0,2.38014,0.80544,0.00854,0.70894,0.0264,0.08348,0.03321,3.28286,7.69391,0.12345,0,0.04272,0.07562,1.59579,30.80409,2.15193,2.84895
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis,0.05534,0.84953,0.00279,0,0.27438,0.00093,0,0.06329,0.26385,0,0,0,0,0,0,0.06636,0,0.02282,0.82816,0.02046,0.72753,0.36378,0.00077,0.75251,0.21311,0.4203,2.01076,0.09516,0.31373,3.4244,2.03675,0.02603,0.3598,4.02183,0.76494,0.05305,0.16096,0.0229,0,0.01501,6.48256,0.01161,0.00358,0.09776,0.0089,0.08526,0.24909,0.07011,4.69792,0.12562,0.0073,0.83035,0,0.28902,0.12466,0.02378,0.05516,0.63299,0.35615,1.21714,0.07524,7.4288,0.00213,0.00671,0.06506,0.00526,0,0.51185,0.63752,1.55658,0,0.00282,0,0.01635,0.08359,0.00764,0.00173,0.10526,0.2603,0,0.00354,0.97092,0,2.13164,0,0.01117,0.09551,0,0,0.63437,0,0.18212,0,0,0.00737,0,0.06932,0.76334,0,0.01582,0.0788,0.12754,0.70922,0.00039,0,1.88561,0.00503,0.23993,0.34218,0,0.13201,0.88409,0.40061,0,0.04515,0.00328,0.00634,0.05853,0.00029,0.03121,0.00374,0,0,0,0.11745,0,5.62675,0,0.00267,0,0.0063,0.07412,0,0,0.0033,0,0,0,0.67522,0,0,0.01982,0.01873,1.75404,2.23659,0,0.00464,0.00461,0.21668,0.00154,0,0,0.12607,0.04698,3.15232,0.05347,0.00667,1.66848,0.00047,1.55769,0,0,0,0.20048,0.24622,0,0.00131,0.05249,0,1.35564,0.04506,0.05547,0,0.09371,0.01818,0.0117,0,0,0,0.00891,1.81978,0.03758,0.0009,0.02491,0.00187,0,0,0.00116,0,0,0.30109,0.58369,0,0.00604,0.02359,0,0.00354,0.02002,0,0.00125,0.01031,0.02462,0.00739,0.03001,0,0.00091,0.02107,0,0.40373,0,0.37685,0,0,0.00653,0,0,0.00184,0,0.0113,0,0,0.00191,0.02945,0,0.0307,0.04542,0,0,0,0,1.31404,0.00902
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis|t__GCF_000172175,0.05534,0.84953,0.00279,0,0.27438,0.00093,0,0.06329,0.26385,0,0,0,0,0,0,0.06636,0,0.02282,0.82816,0.02046,0.72753,0.36378,0.00077,0.75251,0.21311,0.4203,2.01076,0.09516,0.31373,3.4244,2.03675,0.02603,0.3598,4.02183,0.76494,0.05305,0.16096,0.0229,0,0.01501,6.48256,0.01161,0.00358,0.09776,0.0089,0.08526,0.24909,0.07011,4.69792,0.12562,0.0073,0.83035,0,0.28902,0.12466,0.02378,0.05516,0.63299,0.35615,1.21714,0.07524,7.4288,0.00213,0.00671,0.06506,0.00526,0,0.51185,0.63752,1.55658,0,0.00282,0,0.01635,0.08359,0.00764,0.00173,0.10526,0.2603,0,0.00354,0.97092,0,2.13164,0,0.01117,0.09551,0,0,0.63437,0,0.18212,0,0,0.00737,0,0.06932,0.76334,0,0.01582,0.0788,0.12754,0.70922,0.00039,0,1.88561,0.00503,0.23993,0.34218,0,0.13201,0.88409,0.40061,0,0.04515,0.00328,0.00634,0.05853,0.00029,0.03121,0.00374,0,0,0,0.11745,0,5.62675,0,0.00267,0,0.0063,0.07412,0,0,0.0033,0,0,0,0.67522,0,0,0.01982,0.01873,1.75404,2.23659,0,0.00464,0.00461,0.21668,0.00154,0,0,0.12607,0.04698,3.15232,0.05347,0.00667,1.66848,0.00047,1.55769,0,0,0,0.20048,0.24622,0,0.00131,0.05249,0,1.35564,0.04506,0.05547,0,0.09371,0.01818,0.0117,0,0,0,0.00891,1.81978,0.03758,0.0009,0.02491,0.00187,0,0,0.00116,0,0,0.30109,0.58369,0,0.00604,0.02359,0,0.00354,0.02002,0,0.00125,0.01031,0.02462,0.00739,0.03001,0,0.00091,0.02107,0,0.40373,0,0.37685,0,0,0.00653,0,0,0.00184,0,0.0113,0,0,0.00191,0.02945,0,0.0307,0.04542,0,0,0,0,1.31404,0.00902
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis,6.01661,0.0394,3.93431,0.00563,0.07,0.17372,0.00509,0.00643,0.93235,0.0389,0.02495,0.05208,6.78655,0.01461,0.00352,33.28134,0,1.82954,8.70847,9.0526,4.58579,0.05286,0.00586,0.01583,0.00134,0.72032,1.95535,0.39678,0.00557,3.0906,21.86327,18.43656,24.36532,1.51528,0.42313,0.05627,6.74544,0.04785,0.06759,0.05491,0.01184,0.74998,0.03105,9.18225,4.07816,16.46062,0.0496,4.80765,2.1955,0.00786,1.65271,16.38794,0,0.68586,3.12611,0,0.0068,0.01558,2.01002,0.01349,0.02365,0.03026,10.63739,0.19039,9.44535,0.00208,0.05515,25.35078,16.95725,7.57695,0.07036,0.14845,0.15149,0.26157,0.12717,0.0341,30.76595,0.08977,18.20928,3.88669,0.17222,1.46014,0.03795,2.96418,0,0.03385,11.42177,0.04055,3.77317,0.1002,0,0.21316,0.38537,0.18236,3.78373,0.5248,0.32152,0.04878,0.01811,3.65768,1.10703,0.22836,4.41986,1.12284,5.20653,10.92438,5.58655,15.37327,0,17.22606,2.68653,12.84737,0.6518,2.18704,0.02216,0.00215,0.16861,0.05116,8.90177,0.1123,11.14949,0.65981,0.01042,0.00083,0.00036,0.05548,4.7328,0.02452,0.02506,0,0.85545,0.04116,0.00719,0.20461,0.00915,0.00668,0.20947,0.00066,2.36097,0.01235,0.00693,25.47328,0,0.0011,6.93369,0.00348,0.02521,0.02396,5.19183,0.00361,0.00114,1.04091,0.00179,0.01097,7.69438,0.03407,0.02308,0.04267,5.05889,0.01132,15.95268,0.05814,0.016,2.25755,0.07859,0.00345,0.10067,17.32869,0.07966,0.08783,0.01592,0.10657,0.04653,6.46505,0.05282,0.09665,0.00736,4.17457,0.02392,0.55075,7.12876,0.07583,0.00392,0.00423,0.00333,3.98694,0.0143,0.00793,0,0.03563,0.03087,0.02612,0.00405,0.0042,3.22492,0.06299,0.07614,0.00543,0.00706,0.0344,0.01522,0.1379,0.05297,10.0249,0.02946,0.02556,5.67407,0.03575,0.00436,0.03306,0.06859,0.94988,0.04805,0.02544,0.03688,0.01887,0.03093,0,0.15882,0.01056,0.00826,0.14209,0.01585,2.72059,0.09387,0.02839,9.64927,5.48912,0.00307,0,9.06915,0.89686
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis|t__Bacteroides_massiliensis_unclassified,6.01661,0.0394,3.93431,0.00563,0.07,0.17372,0.00509,0.00643,0.93235,0.0389,0.02495,0.05208,6.78655,0.01461,0.00352,33.28134,0,1.82954,8.70847,9.0526,4.58579,0.05286,0.00586,0.01583,0.00134,0.72032,1.95535,0.39678,0.00557,3.0906,21.86327,18.43656,24.36532,1.51528,0.42313,0.05627,6.74544,0.04785,0.06759,0.05491,0.01184,0.74998,0.03105,9.18225,4.07816,16.46062,0.0496,4.80765,2.1955,0.00786,1.65271,16.38794,0,0.68586,3.12611,0,0.0068,0.01558,2.01002,0.01349,0.02365,0.03026,10.63739,0.19039,9.44535,0.00208,0.05515,25.35078,16.95725,7.57695,0.07036,0.14845,0.15149,0.26157,0.12717,0.0341,30.76595,0.08977,18.20928,3.88669,0.17222,1.46014,0.03795,2.96418,0,0.03385,11.42177,0.04055,3.77317,0.1002,0,0.21316,0.38537,0.18236,3.78373,0.5248,0.32152,0.04878,0.01811,3.65768,1.10703,0.22836,4.41986,1.12284,5.20653,10.92438,5.58655,15.37327,0,17.22606,2.68653,12.84737,0.6518,2.18704,0.02216,0.00215,0.16861,0.05116,8.90177,0.1123,11.14949,0.65981,0.01042,0.00083,0.00036,0.05548,4.7328,0.02452,0.02506,0,0.85545,0.04116,0.00719,0.20461,0.00915,0.00668,0.20947,0.00066,2.36097,0.01235,0.00693,25.47328,0,0.0011,6.93369,0.00348,0.02521,0.02396,5.19183,0.00361,0.00114,1.04091,0.00179,0.01097,7.69438,0.03407,0.02308,0.04267,5.05889,0.01132,15.95268,0.05814,0.016,2.25755,0.07859,0.00345,0.10067,17.32869,0.07966,0.08783,0.01592,0.10657,0.04653,6.46505,0.05282,0.09665,0.00736,4.17457,0.02392,0.55075,7.12876,0.07583,0.00392,0.00423,0.00333,3.98694,0.0143,0.00793,0,0.03563,0.03087,0.02612,0.00405,0.0042,3.22492,0.06299,0.07614,0.00543,0.00706,0.0344,0.01522,0.1379,0.05297,10.0249,0.02946,0.02556,5.67407,0.03575,0.00436,0.03306,0.06859,0.94988,0.04805,0.02544,0.03688,0.01887,0.03093,0,0.15882,0.01056,0.00826,0.14209,0.01585,2.72059,0.09387,0.02839,9.64927,5.48912,0.00307,0,9.06915,0.89686
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii,0,0.44717,0.00076,0.13908,0.09472,0,0,0.09787,0.01327,0,0.0709,0,0.00142,0,0,0.01839,0,0,0,0,0,0.02647,0,0,0.01758,0.00667,0.15503,0,0.00326,0.00029,0.16955,0.0096,0.10074,0.02087,0.00312,0,0.02037,0.01921,0,0.00748,0.06,0.0019,0.0011,0,0,0.09191,0.30788,0.0071,0.21319,0.0051,0.00589,0,0.04141,0.00336,0,0.17223,0.00444,0.03166,0,0.00099,0.00562,0.01418,0.00164,0.25802,0.0044,0.00414,0.16579,0.05385,0.02211,0.05287,0.08129,0.00196,0,0,0.10725,0.0136,0.01141,0.03721,0.01814,0,0,0.00913,0.00395,0.00142,0,0.02059,0.00404,0.03409,0.00232,0,0.00927,0.23045,0.04359,0,0.0274,0,0,0,0,0,0.01199,0,0.15971,0,0,0.03439,0.00075,0.03888,0,0,0,0.00235,0.03562,0,0.00412,0.00625,0.07131,0.0128,0,0,0.00775,0.00716,0,0.04578,0.15773,0.44765,0,0.03529,0.86149,0.0006,0.01112,0.02223,0,0,0,0.15839,0,0.10159,0.00855,0,0,0.04229,0.01587,0,0.01661,0,0.02345,0.18689,0,0.1389,0.00259,0.07705,0.07425,0,0.12903,0.06834,0,0,0,0.01,0.00172,0,0,0.0022,0,0,0,0.00096,0,0.11491,0.00432,0.0115,0,0.00419,0,0,0,0,0,0,0.21869,0.11577,0,0.00096,0,0,0.01568,0,0,0.36767,0.01223,0,0,0.00357,0.01633,0,0,0,0,1.13719,0,0,0,0.00355,0,0.30976,0.0238,0,0,0.00253,0,0,0,0,0.00154,0,0,0,0,0.50041,0.00544,0,0.11479,0.141,0,0,0.02743,0,0,0,0.00086,0.01665
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii|t__GCF_000273175,0,0.44717,0.00076,0.13908,0.09472,0,0,0.09787,0.01327,0,0.0709,0,0.00142,0,0,0.01839,0,0,0,0,0,0.02647,0,0,0.01758,0.00667,0.15503,0,0.00326,0.00029,0.16955,0.0096,0.10074,0.02087,0.00312,0,0.02037,0.01921,0,0.00748,0.06,0.0019,0.0011,0,0,0.09191,0.30788,0.0071,0.21319,0.0051,0.00589,0,0.04141,0.00336,0,0.17223,0.00444,0.03166,0,0.00099,0.00562,0.01418,0.00164,0.25802,0.0044,0.00414,0.16579,0.05385,0.02211,0.05287,0.08129,0.00196,0,0,0.10725,0.0136,0.01141,0.03721,0.01814,0,0,0.00913,0.00395,0.00142,0,0.02059,0.00404,0.03409,0.00232,0,0.00927,0.23045,0.04359,0,0.0274,0,0,0,0,0,0.01199,0,0.15971,0,0,0.03439,0.00075,0.03888,0,0,0,0.00235,0.03562,0,0.00412,0.00625,0.07131,0.0128,0,0,0.00775,0.00716,0,0.04578,0.15773,0.44765,0,0.03529,0.86149,0.0006,0.01112,0.02223,0,0,0,0.15839,0,0.10159,0.00855,0,0,0.04229,0.01587,0,0.01661,0,0.02345,0.18689,0,0.1389,0.00259,0.07705,0.07425,0,0.12903,0.06834,0,0,0,0.01,0.00172,0,0,0.0022,0,0,0,0.00096,0,0.11491,0.00432,0.0115,0,0.00419,0,0,0,0,0,0,0.21869,0.11577,0,0.00096,0,0,0.01568,0,0,0.36767,0.01223,0,0,0.00357,0.01633,0,0,0,0,1.13719,0,0,0,0.00355,0,0.30976,0.0238,0,0,0.00253,0,0,0,0,0.00154,0,0,0,0,0.50041,0.00544,0,0.11479,0.141,0,0,0.02743,0,0,0,0.00086,0.01665
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus,3.42454,0.02128,0.0857,2.55143,0.8668,0.09786,0.24475,0.85723,0.18498,0.07359,2.86965,1.34055,0.30243,0.17322,0.72519,2.9231,46.25124,0.19021,0.05783,5.26272,0.48015,0.14285,0.7029,2.97372,0.33335,0.33901,0.39207,0.02108,0.14229,0.459,0.3183,0.42529,20.8066,0.26332,0.0616,0.27341,0.47117,1.26605,7.35164,0.93328,1.52101,0.30911,4.0974,1.68957,1.8027,1.31273,4.61778,0.30624,1.14508,0.31643,0.33108,0.72098,2.65813,1.76926,0.3281,2.36095,9.12142,0.38112,0.29992,3.47654,0.26024,0.33824,0.37563,8.25418,0.55745,0.65128,15.15502,0.92563,0.5845,0.55735,0.65441,7.89997,1.89497,0.25765,0.57727,2.04751,3.15213,3.30433,0.06967,0.84389,0.31089,0.12304,0.0935,0.21102,0.78803,9.61038,0.96734,0.02087,0.13958,0.53287,0.34688,0.83618,13.67925,0.24773,0.3789,0.25582,0.11793,2.32536,0.61252,2.32581,0.43405,1.76339,1.314,0.01507,0.04137,1.34661,0.85409,18.87651,0.70275,9.53842,0.57406,0.38517,0.86469,0.2052,0.13732,0.64423,0.09204,1.014,0.02346,0.19488,0.29559,0.01915,0.25694,3.16754,0.43267,7.16756,0.00701,0.12852,0.90172,2.75355,0.03805,0.09767,3.14598,23.10439,0.4199,0.45425,11.64756,1.42313,2.51531,0.39679,0.03445,0.5631,0.06528,0.00409,0.39381,2.52737,0.24486,6.83088,1.6725,1.31193,0.53284,4.85842,1.20655,9.43911,2.53134,0.02082,1.04488,0.44443,0.22852,0.36148,4.72321,9.1451,0.01693,0.02051,1.11396,3.14183,0.04572,0.02556,0.01707,0.28239,0.35899,0.25167,0.00406,0.50704,3.54119,0.30581,0.5299,1.83992,0.63522,0.10846,2.70622,1.19078,4.14457,0.07536,0.46587,0.04458,0.50792,0.09643,1.96106,12.23176,0.95369,0.63262,1.13056,0.44571,0.09415,2.12518,0.00937,13.77477,2.5356,6.09962,0.02772,10.97811,5.50375,0.86656,4.01803,1.22108,0.28941,0.02594,1.026,0.10985,0.05361,0.07015,0.01395,0.01829,2.67985,42.1731,0.08093,0.12784,4.89317,30.45401,2.74344,0.03545,3.382,0.54053,0.91375,4.74587,0.19679,0.04121,8.70259,0,0.60036,0.08714
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus|t__Bacteroides_ovatus_unclassified,3.42454,0.02128,0.0857,2.55143,0.8668,0.09786,0.24475,0.85723,0.18498,0.07359,2.86965,1.34055,0.30243,0.17322,0.72519,0.02767,46.25124,0,0.05783,5.26272,0.48015,0.14285,0.7029,2.97372,0.06693,0.33901,0.39207,0.02108,0.14229,0.459,0.3183,0.42529,20.8066,0.26332,0.0616,0.27341,0.47117,0,0,0.93328,0.00992,0.05316,4.0974,0,1.8027,1.31273,4.61778,0.30624,0.26466,0.31643,0.33108,0.72098,0,1.76926,0.3281,2.36095,9.12142,0.38112,0.29992,3.47654,0.26024,0.33824,0.37563,0,0.55745,0,15.15502,0.92563,0.5845,0.55735,0.65441,0,1.89497,0.25765,0.57727,2.04751,3.15213,3.30433,0.06967,0.84389,0.31089,0.12304,0.0935,0.21102,0.78803,9.61038,0.07048,0.02087,0.13958,0.53287,0.34688,0.83618,13.67925,0.24773,0.3789,0.25582,0.11793,2.32536,0.61252,2.32581,0.17673,1.76339,1.314,0.01507,0.04137,1.34661,0.85409,18.87651,0.70275,9.53842,0.57406,0.38517,0.86469,0.2052,0.13732,0,0.09204,1.014,0.02346,0.19488,0.29559,0.01915,0.25694,3.16754,0.43267,7.16756,0.00701,0.12852,0.90172,2.75355,0.03805,0.09767,3.14598,23.10439,0.4199,0.45425,11.64756,1.42313,2.51531,0.39679,0.03445,0.5631,0.06528,0.00409,0.39381,2.52737,0.24486,6.83088,1.6725,0,0.53284,0,0.26543,9.43911,2.53134,0.02082,0.84611,0.44443,0.22852,0.36148,4.72321,9.1451,0.01693,0.02051,1.11396,3.14183,0.04572,0.02556,0.01707,0.28239,0.35899,0.25167,0.00406,0.50704,3.54119,0.30581,0.5299,1.83992,0.63522,0.10846,0,1.19078,4.14457,0.07536,0.46587,0.04458,0.50792,0.09643,1.96106,12.23176,0.95369,0.63262,1.13056,0.44571,0.09415,2.12518,0.00937,13.77477,2.5356,6.09962,0.02772,0,5.50375,0.86656,4.01803,1.22108,0.28941,0.02594,1.026,0.10985,0.05361,0.07015,0.01395,0.01829,2.67985,42.1731,0.08093,0.12784,4.89317,30.45401,2.74344,0.03545,3.382,0.54053,0.91375,4.74587,0.19679,0.04121,8.70259,0,0.60036,0.08714
